date,open,close,high,low,volume,amount,code
2023-04-20,8438.52,8444.08,8444.08,8370.79,266697953,335420817408.0,sz399303
2023-04-21,8429.82,8197.21,8439.4,8197.21,304146844,367872061440.0,sz399303
2023-04-24,8190.1,8162.78,8215.79,8122.09,264374536,312037625856.0,sz399303
2023-04-25,8145.35,8001.24,8149.11,7893.23,296341368,336024526848.0,sz399303
2023-04-26,7975.78,8064.85,8112.42,7975.15,282900977,348916527104.0,sz399303
2023-04-27,8033.57,8048.7,8105.2,8017.91,270353946,322754691072.0,sz399303
2023-04-28,8024.41,8195.7,8197.83,8024.41,299250995,342042165248.0,sz399303
2023-05-04,8173.84,8234.47,8235.05,8171.64,316196792,356207624192.0,sz399303
2023-05-05,8219.51,8145.11,8220.64,8089.58,284608484,328742150144.0,sz399303
2023-05-08,8154.41,8205.27,8210.55,8146.34,301980357,338175524864.0,sz399303
2023-05-09,8189.17,8069.27,8189.17,8068.06,323368018,356318879744.0,sz399303
2023-05-10,8054.15,8110.63,8132.47,8046.18,269518643,307919351808.0,sz399303
2023-05-11,8117.62,8120.08,8146.32,8102.02,253215980,285895557120.0,sz399303
2023-05-12,8095.66,8013.86,8124.12,8013.86,240041833,265341714432.0,sz399303
2023-05-15,8013.67,8074.63,8074.63,7931.74,250321147,275780644864.0,sz399303
2023-05-16,8074.19,7992.91,8074.19,7973.28,236943324,269567393792.0,sz399303
2023-05-17,7968.37,8063.87,8063.87,7961.2,223876736,248594169856.0,sz399303
2023-05-18,8062.01,8114.7,8122.59,8062.01,247917727,285726756864.0,sz399303
2023-05-19,8098.83,8124.68,8153.45,8055.24,231547425,268205993984.0,sz399303
2023-05-22,8112.29,8133.27,8138.41,8086.58,229197494,253926473728.0,sz399303
2023-05-23,8127.19,8046.77,8133.71,8046.77,221269235,249388347392.0,sz399303
2023-05-24,8019.01,8039.99,8097.36,7989.94,223612116,257244758016.0,sz399303
2023-05-25,8025.06,8028.16,8068.88,7931.53,243362665,278943678464.0,sz399303
2023-05-26,8022.41,8092.98,8107.53,7963.96,236778140,278235164672.0,sz399303
2023-05-29,8103.37,8074.35,8121.46,8059.87,250743214,298476220416.0,sz399303
2023-05-30,8053.12,8124.6,8124.6,8003.58,252246316,297176199168.0,sz399303
2023-05-31,8113.72,8121.24,8150.97,8088.27,249882565,310429179904.0,sz399303
2023-06-01,8096.05,8144.44,8196.85,8069.11,269877407,329703342080.0,sz399303
2023-06-02,8155.83,8198.59,8214.25,8155.83,261212700,314349338624.0,sz399303
2023-06-05,8203.0,8225.91,8231.49,8186.3,243813793,292616085504.0,sz399303
2023-06-06,8214.32,8043.67,8214.32,8026.62,274373437,322724749312.0,sz399303
2023-06-07,8040.92,8077.09,8092.93,8015.12,235625843,279924977664.0,sz399303
2023-06-08,8063.21,8019.94,8064.0,7969.34,244845576,291628470272.0,sz399303
2023-06-09,8020.53,8079.21,8082.57,7999.88,263188170,314091122688.0,sz399303
2023-06-12,8071.18,8126.63,8148.21,8051.44,260471237,323058417664.0,sz399303
2023-06-13,8118.35,8164.18,8169.75,8110.47,266106327,334508216320.0,sz399303
2023-06-14,8164.52,8179.04,8195.36,8142.46,272210982,347177410560.0,sz399303
2023-06-15,8175.87,8211.72,8216.9,8162.7,275864842,355884466176.0,sz399303
2023-06-16,8208.41,8290.2,8295.11,8191.33,278350433,361520001024.0,sz399303
2023-06-19,8294.72,8325.09,8341.98,8294.29,287967665,391747825664.0,sz399303
2023-06-20,8316.68,8311.06,8342.58,8288.82,281958682,384848216064.0,sz399303
2023-06-21,8296.56,8142.66,8297.93,8142.66,279698975,364706689024.0,sz399303
2023-06-26,8089.71,7963.09,8131.78,7946.1,276807905,339808243712.0,sz399303
2023-06-27,7965.29,8093.38,8097.17,7965.29,250749402,298006646784.0,sz399303
2023-06-28,8083.16,8041.69,8083.32,7890.61,268383834,321078247424.0,sz399303
2023-06-29,8028.6,8119.47,8147.86,8027.11,250180344,308201508864.0,sz399303
2023-06-30,8110.31,8221.36,8234.81,8096.99,268357873,327386288128.0,sz399303
2023-07-03,8241.35,8233.12,8272.62,8179.29,292087171,357460742144.0,sz399303
2023-07-04,8226.64,8271.76,8271.77,8211.57,259184312,323664613376.0,sz399303
2023-07-05,8262.88,8206.88,8280.25,8194.95,250247982,303629860864.0,sz399303
2023-07-06,8191.49,8195.6,8247.61,8170.89,237236155,286262865920.0,sz399303
2023-07-07,8177.82,8137.47,8185.27,8095.51,236607790,280001372160.0,sz399303
2023-07-10,8156.92,8134.5,8169.69,8106.68,216917978,255444602880.0,sz399303
2023-07-11,8139.96,8201.8,8201.8,8122.09,221810417,266308005888.0,sz399303
2023-07-12,8199.86,8078.16,8203.06,8072.32,259813332,309908299776.0,sz399303
2023-07-13,8091.95,8153.75,8160.11,8091.95,245696937,295622475776.0,sz399303
2023-07-14,8160.0,8156.91,8192.93,8137.29,252665997,312026853376.0,sz399303
2023-07-17,8135.12,8134.27,8140.18,8088.09,233484815,279988301824.0,sz399303
2023-07-18,8135.03,8122.11,8158.16,8088.92,229292155,270727163904.0,sz399303
2023-07-19,8119.44,8100.63,8148.33,8059.73,209280248,242324140032.0,sz399303
2023-07-20,8106.18,7989.23,8113.3,7982.03,234290796,257733767168.0,sz399303
2023-07-21,7974.12,7966.99,8032.22,7940.12,225927578,232291438592.0,sz399303
2023-07-24,7958.63,7967.74,8019.13,7922.4,205018012,213269778432.0,sz399303
2023-07-25,8027.03,8083.89,8083.97,8017.39,256242839,266976526336.0,sz399303
2023-07-26,8077.24,8019.77,8077.24,8001.89,258018212,246915608576.0,sz399303
2023-07-27,8020.79,7956.87,8049.06,7946.84,245791278,234716655616.0,sz399303
2023-07-28,7936.81,8008.68,8015.83,7898.33,254516572,246176382976.0,sz399303
2023-07-31,8016.86,8078.28,8096.14,8015.53,307803026,289825886208.0,sz399303
2023-08-01,8072.99,8060.56,8072.99,8021.11,292486188,267727302656.0,sz399303
2023-08-02,8050.39,8052.57,8065.79,8028.01,274547057,251020660736.0,sz399303
2023-08-03,8021.13,8045.39,8053.47,8004.44,247579105,236019159040.0,sz399303
2023-08-04,8058.06,8084.02,8105.28,8049.96,282663662,281449480192.0,sz399303
2023-08-07,8072.62,8043.44,8082.28,8023.03,256746319,268200443904.0,sz399303
2023-08-08,8037.32,8010.48,8047.31,7992.2,226283907,234349031424.0,sz399303
2023-08-09,7987.31,7936.74,7997.23,7927.55,210362468,224469090304.0,sz399303
2023-08-10,7924.14,7941.98,7959.09,7904.83,185620022,192295100416.0,sz399303
2023-08-11,7948.65,7803.84,7948.65,7803.84,212542108,210754703360.0,sz399303
2023-08-14,7745.84,7845.82,7845.82,7711.29,200517338,207989080064.0,sz399303
2023-08-15,7846.47,7773.14,7854.03,7709.34,186354857,196715581440.0,sz399303
2023-08-16,7752.97,7677.56,7761.11,7677.56,187953702,196505137152.0,sz399303
2023-08-17,7657.34,7768.02,7773.24,7607.24,202515556,207547027456.0,sz399303
2023-08-18,7763.43,7617.87,7788.38,7617.87,214982525,210440597504.0,sz399303
2023-08-21,7609.14,7560.43,7677.08,7560.43,185803082,185925451776.0,sz399303
2023-08-22,7593.47,7620.25,7631.16,7469.27,223045686,234660786176.0,sz399303
2023-08-23,7601.35,7482.24,7601.35,7482.15,202728448,219122864128.0,sz399303
2023-08-24,7502.42,7490.55,7564.16,7431.61,218134257,235197956096.0,sz399303
2023-08-25,7454.22,7333.53,7477.32,7305.98,236106176,235566759936.0,sz399303
2023-08-28,7726.19,7389.27,7726.19,7371.28,318723615,303335198720.0,sz399303
2023-08-29,7372.8,7642.3,7650.64,7370.77,293325384,299294502912.0,sz399303
2023-08-30,7651.73,7705.82,7746.2,7649.86,283050542,310009331712.0,sz399303
2023-08-31,7689.6,7658.87,7689.6,7639.32,240504952,255207301120.0,sz399303
2023-09-01,7664.58,7661.18,7694.98,7634.28,218168765,226046693376.0,sz399303
2023-09-04,7685.87,7774.25,7774.25,7663.86,260099249,263200333824.0,sz399303
2023-09-05,7759.87,7738.26,7778.85,7719.02,247320609,262802268160.0,sz399303
2023-09-06,7711.83,7780.28,7786.41,7678.77,233779968,253825626112.0,sz399303
2023-09-07,7767.16,7643.2,7767.16,7643.2,237829233,252945076224.0,sz399303
2023-09-08,7619.52,7670.62,7697.91,7613.69,213384525,235182202880.0,sz399303
2023-09-11,7678.93,7760.97,7784.65,7634.33,247916721,276037283840.0,sz399303
2023-09-12,7752.52,7761.79,7792.26,7741.62,222687391,246952263680.0,sz399303
2023-09-13,7741.53,7655.78,7744.52,7598.76,226983468,240710963200.0,sz399303
2023-09-14,7652.2,7603.86,7653.23,7563.78,211305620,214268366848.0,sz399303
2023-09-15,7619.64,7619.4,7664.72,7578.72,215200676,222100217856.0,sz399303
2023-09-18,7597.27,7638.35,7663.06,7557.37,211548662,223766208512.0,sz399303
2023-09-19,7626.38,7561.69,7626.38,7542.36,206557548,210044354560.0,sz399303
2023-09-20,7547.35,7501.08,7571.64,7500.66,186167590,191567564800.0,sz399303
2023-09-21,7482.88,7452.21,7525.97,7439.22,184404961,185144410112.0,sz399303
2023-09-22,7442.0,7601.87,7603.3,7425.51,220989453,236761346048.0,sz399303
2023-09-25,7600.81,7581.22,7617.59,7562.3,215038528,238219538432.0,sz399303
2023-09-26,7567.03,7552.76,7594.94,7544.45,201297825,228308553728.0,sz399303
2023-09-27,7542.43,7596.25,7637.34,7533.17,213388764,240489922560.0,sz399303
2023-09-28,7611.89,7673.7,7684.2,7611.89,216093637,242815700992.0,sz399303
2023-10-09,7670.59,7660.7,7678.74,7616.24,238159140,261975666688.0,sz399303
2023-10-10,7675.83,7651.45,7696.34,7644.12,255238779,284797124608.0,sz399303
2023-10-11,7662.07,7678.52,7717.27,7637.07,260207276,296119914496.0,sz399303
2023-10-12,7708.36,7724.67,7727.11,7674.71,248361923,283938680832.0,sz399303
2023-10-13,7694.13,7698.0,7707.69,7673.42,252952722,291120746496.0,sz399303
2023-10-16,7708.42,7635.51,7709.72,7598.4,267433011,301584199680.0,sz399303
2023-10-17,7637.0,7617.57,7638.61,7564.89,231613325,263496318976.0,sz399303
2023-10-18,7590.63,7475.93,7590.63,7474.16,244559112,270313771008.0,sz399303
2023-10-19,7440.93,7386.33,7505.79,7385.91,242465856,264211992576.0,sz399303
2023-10-20,7350.12,7288.86,7399.99,7280.94,220583711,234808754176.0,sz399303
2023-10-23,7261.93,7115.37,7261.99,7084.39,233387405,236287823872.0,sz399303
2023-10-24,7139.4,7257.0,7269.81,7112.7,242965801,255119122432.0,sz399303
2023-10-25,7294.84,7361.74,7388.43,7294.84,275436058,287245074432.0,sz399303
2023-10-26,7317.76,7404.24,7409.22,7287.96,279452352,299229569024.0,sz399303
2023-10-27,7376.16,7509.96,7533.06,7348.6,302184492,329123631104.0,sz399303
2023-10-30,7485.73,7624.81,7635.53,7484.77,307467057,346251616256.0,sz399303
2023-10-31,7620.54,7579.26,7633.8,7535.86,293123832,325125451776.0,sz399303
2023-11-01,7575.48,7581.16,7602.95,7558.48,265463398,281186488320.0,sz399303
2023-11-02,7581.25,7488.14,7611.39,7488.14,260687411,276885983232.0,sz399303
2023-11-03,7499.52,7586.0,7603.51,7499.52,259581780,279341654016.0,sz399303
2023-11-06,7626.87,7756.22,7756.22,7626.87,314047606,344510681088.0,sz399303
2023-11-07,7749.67,7801.23,7817.83,7723.17,309908736,352314974208.0,sz399303
2023-11-08,7801.54,7838.22,7863.18,7783.27,330159306,380519895040.0,sz399303
2023-11-09,7832.88,7777.22,7865.27,7759.5,301751631,353015136256.0,sz399303
2023-11-10,7743.78,7758.22,7771.79,7706.06,258348890,288670593024.0,sz399303
2023-11-13,7782.63,7841.38,7841.38,7775.24,280758779,315325710336.0,sz399303
2023-11-14,7839.05,7905.01,7905.76,7824.61,294655334,333839011840.0,sz399303
2023-11-15,7956.65,7949.55,7965.9,7910.37,309484644,363120893952.0,sz399303
2023-11-16,7926.34,7884.79,7943.25,7884.79,279278385,322651963392.0,sz399303
2023-11-17,7870.21,7955.2,7955.2,7864.45,280134298,319421923328.0,sz399303
2023-11-20,7967.11,8027.47,8027.47,7946.34,304846756,348449280000.0,sz399303
2023-11-21,8034.62,7974.58,8039.36,7958.09,342293087,375535841280.0,sz399303
2023-11-22,7948.22,7880.95,7989.17,7880.95,315873119,341029109760.0,sz399303
2023-11-23,7868.97,7961.09,7964.95,7848.07,288839560,306605887488.0,sz399303
2023-11-24,7960.8,7861.53,7961.71,7839.84,293716849,309855662080.0,sz399303
2023-11-27,7849.75,7859.13,7885.53,7821.13,283167378,301504376832.0,sz399303
2023-11-28,7844.28,7904.29,7904.29,7806.68,249149855,273663938560.0,sz399303
2023-11-29,7899.02,7862.78,7919.55,7851.23,253091476,273960611840.0,sz399303
2023-11-30,7851.25,7813.36,7860.6,7743.55,251586657,269878853632.0,sz399303
2023-12-01,7810.57,7883.22,7896.84,7785.46,257378199,283368419328.0,sz399303
2023-12-04,7887.43,7875.04,7913.91,7865.8,266488952,296506380288.0,sz399303
2023-12-05,7858.36,7717.83,7858.36,7717.83,257041244,279788077056.0,sz399303
2023-12-06,7699.29,7758.44,7811.16,7687.8,251668431,266629189632.0,sz399303
2023-12-07,7753.61,7750.24,7781.63,7714.03,254813381,277508792320.0,sz399303
2023-12-08,7749.66,7709.5,7789.8,7705.96,282343127,312284356608.0,sz399303
2023-12-11,7682.18,7796.79,7797.56,7627.6,240068539,285875855360.0,sz399303
2023-12-12,7794.75,7816.69,7818.16,7777.16,215964890,260296048640.0,sz399303
2023-12-13,7805.66,7759.99,7833.28,7759.99,217066452,259522539520.0,sz399303
2023-12-14,7783.1,7725.88,7824.06,7721.79,214519583,251179130880.0,sz399303
2023-12-15,7734.93,7669.04,7753.56,7648.74,209347968,233734447104.0,sz399303
2023-12-18,7654.62,7549.14,7661.82,7534.3,213947684,224902492160.0,sz399303
2023-12-19,7543.96,7559.42,7584.36,7502.26,181045937,196715745280.0,sz399303
2023-12-20,7569.26,7447.0,7577.12,7447.0,181604795,202588930048.0,sz399303
2023-12-21,7418.16,7498.31,7515.7,7332.49,202546214,221159419904.0,sz399303
2023-12-22,7499.32,7387.02,7508.78,7360.67,221881078,243815526400.0,sz399303
2023-12-25,7376.29,7380.36,7402.48,7326.6,176776819,192267522048.0,sz399303
2023-12-26,7379.01,7269.01,7379.01,7244.64,173091116,190166319104.0,sz399303
2023-12-27,7276.35,7328.75,7337.15,7247.47,175346097,197073620992.0,sz399303
2023-12-28,7318.8,7459.99,7484.69,7273.66,227196145,254279716864.0,sz399303
2023-12-29,7452.22,7588.5,7589.4,7451.41,224464463,261625675776.0,sz399303
2024-01-02,7596.3,7562.02,7604.56,7555.36,222427730,244327686144.0,sz399303
2024-01-03,7541.88,7518.82,7567.38,7465.5,211165120,232873369600.0,sz399303
2024-01-04,7509.05,7483.23,7509.05,7447.72,181928783,200341782528.0,sz399303
2024-01-05,7481.19,7338.04,7501.58,7306.84,207362424,222722592768.0,sz399303
2024-01-08,7325.11,7179.09,7325.11,7179.09,183399846,191752523776.0,sz399303
2024-01-09,7191.33,7205.49,7274.45,7151.14,191964552,198133456896.0,sz399303
2024-01-10,7188.2,7133.99,7228.38,7077.67,187382991,188942970880.0,sz399303
2024-01-11,7128.66,7268.6,7290.7,7124.6,200579297,203929149440.0,sz399303
2024-01-12,7259.68,7213.38,7314.59,7212.02,207650619,208866930688.0,sz399303
2024-01-15,7190.77,7195.25,7250.99,7142.73,184049505,186947993600.0,sz399303
2024-01-16,7191.56,7160.0,7198.03,7059.35,200818319,198560886784.0,sz399303
2024-01-17,7148.79,6969.42,7148.79,6969.42,177490798,178197741568.0,sz399303
2024-01-18,6929.88,6933.86,6946.38,6733.35,248294241,240458567680.0,sz399303
2024-01-19,6926.88,6842.75,6962.4,6840.89,179535616,186060861440.0,sz399303
2024-01-22,6828.81,6432.32,6828.81,6388.45,240014973,230173241344.0,sz399303
2024-01-23,6416.45,6502.14,6528.24,6341.85,210161805,199552626688.0,sz399303
2024-01-24,6530.44,6582.27,6589.71,6338.32,229007406,214741741568.0,sz399303
2024-01-25,6585.7,6814.64,6815.26,6545.01,258060014,250127380480.0,sz399303
2024-01-26,6803.57,6763.65,6876.27,6741.59,245257408,233848377344.0,sz399303
2024-01-29,6776.04,6561.29,6801.06,6560.17,234508472,219146838016.0,sz399303
2024-01-30,6519.7,6370.17,6579.53,6362.37,201235484,183639801856.0,sz399303
2024-01-31,6327.54,6084.49,6366.03,6070.01,258321582,220203327488.0,sz399303
2024-02-01,6047.69,6022.27,6159.86,5930.09,238383626,203074269184.0,sz399303
2024-02-02,6027.67,5781.53,6104.51,5591.84,286667686,234376409088.0,sz399303
2024-02-05,5724.55,5346.77,5724.55,5223.89,335010857,247193821184.0,sz399303
2024-02-06,5244.02,5622.61,5720.0,5133.36,347652700,255684562944.0,sz399303
2024-02-07,5635.59,5712.37,5846.24,5582.94,343847831,271179198464.0,sz399303
2024-02-08,5739.53,6061.39,6080.65,5734.44,354821891,284606312448.0,sz399303
2024-02-19,6151.97,6196.45,6236.03,6091.3,320248466,275197734912.0,sz399303
2024-02-20,6173.47,6245.52,6258.81,6099.21,248068792,235158618112.0,sz399303
2024-02-21,6186.03,6292.42,6451.13,6151.78,303833912,278290640896.0,sz399303
2024-02-22,6293.02,6412.44,6412.44,6286.94,251387666,239826866176.0,sz399303
2024-02-23,6438.3,6551.19,6551.19,6396.87,285890972,280848683008.0,sz399303
2024-02-26,6568.48,6616.74,6710.57,6533.44,312358195,309076103168.0,sz399303
2024-02-27,6590.87,6793.4,6793.4,6560.15,290479752,303758422016.0,sz399303
2024-02-28,6808.14,6419.37,6902.49,6419.37,422698184,417515958272.0,sz399303
2024-02-29,6372.14,6672.93,6672.93,6372.14,302557571,304344653824.0,sz399303
2024-03-01,6688.37,6760.13,6769.57,6649.79,286934525,314621652992.0,sz399303
2024-03-04,6777.22,6802.29,6802.43,6661.34,288732516,322328326144.0,sz399303
2024-03-05,6754.68,6715.42,6784.41,6678.18,275684756,317527072768.0,sz399303
2024-03-06,6681.96,6752.04,6809.19,6648.3,253561987,281490157568.0,sz399303
2024-03-07,6766.87,6663.79,6817.67,6663.79,271525356,293254221824.0,sz399303
2024-03-08,6670.48,6755.72,6769.56,6640.58,230498304,256156925392.5,sz399303
2024-03-11,6739.91,6882.75,6882.75,6736.06,264736159,288113229722.71,sz399303
2024-03-12,6896.65,6940.94,6954.88,6851.9,309994026,330063445916.41,sz399303
2024-03-13,6943.78,6975.37,7025.69,6914.03,301449748,334708365634.67,sz399303
2024-03-14,6972.75,6927.7,7005.26,6848.73,286221409,309246985952.08,sz399303
2024-03-15,6908.5,7016.42,7016.42,6892.95,259688719,279103264495.36,sz399303
2024-03-18,7038.38,7145.27,7145.27,7024.75,310090678,344952439603.93,sz399303
2024-03-19,7127.52,7112.12,7171.36,7112.12,294077258,337919925403.38,sz399303
2024-03-20,7101.97,7189.07,7191.36,7101.97,282757640,329114074642.7,sz399303
2024-03-21,7206.89,7196.52,7228.38,7137.7,312465408,355872868030.9,sz399303
2024-03-22,7182.3,7122.32,7193.19,7047.48,330897799,372090051729.47,sz399303
2024-03-25,7106.55,6944.03,7140.12,6944.03,318804046,360537642377.97,sz399303
2024-03-26,6926.78,6916.8,6986.43,6822.36,290362439,317789051549.43,sz399303
2024-03-27,6900.2,6678.66,6901.67,6678.66,280638233,289650898949.74,sz399303
2024-03-28,6668.45,6838.64,6900.16,6668.45,286298444,301620915715.07,sz399303
2024-03-29,6838.79,6918.46,6918.46,6795.85,269470876,282805773222.59,sz399303
2024-04-01,6941.63,7064.27,7064.27,6941.63,296364272,314810062797.09,sz399303
2024-04-02,7061.82,7023.14,7061.82,6974.26,308122541,314691715381.7,sz399303
2024-04-03,7005.24,6963.45,7008.43,6901.78,282383001,288312221711.04,sz399303
2024-04-08,6942.84,6818.88,6942.84,6818.88,277600414,273518927215.83,sz399303
2024-04-09,6810.69,6911.42,6911.42,6798.53,239958029,243206594513.58,sz399303
2024-04-10,6897.83,6767.27,6897.83,6709.52,260060289,257899268144.4,sz399303
2024-04-11,6721.29,6784.52,6861.51,6707.84,246791027,248067558879.65,sz399303
2024-04-12,6782.72,6737.03,6825.3,6726.49,244625683,242554250390.44,sz399303
2024-04-15,6711.42,6581.29,6750.08,6488.16,320602423,292725101841.97,sz399303
2024-04-16,6532.51,6231.4,6552.51,6228.87,329184808,288664509948.91,sz399303
2024-04-17,6293.61,6566.73,6566.73,6293.61,297660523,275796967694.99,sz399303
2024-04-18,6556.45,6558.67,6634.61,6494.81,285842435,279763525477.39,sz399303
2024-04-19,6526.1,6528.21,6592.65,6475.98,264630005,257830277159.67,sz399303
2024-04-22,6486.08,6501.28,6564.62,6406.13,246878263,241713818511.73,sz399303
2024-04-23,6493.56,6499.92,6536.66,6465.68,234532819,232826028243.07,sz399303
2024-04-24,6498.73,6622.73,6622.73,6487.83,253493070,254097092883.64,sz399303
2024-04-25,6595.61,6628.51,6677.69,6581.73,246060133,251721276353.32,sz399303
2024-04-26,6614.01,6747.25,6762.07,6612.44,311295173,321054284060.4,sz399303
2024-04-29,6755.43,6914.59,6916.9,6755.43,340515056,350471020325.6,sz399303
2024-04-30,6906.85,6867.75,6922.24,6835.69,313861458,309136824175.3,sz399303
2024-05-06,6943.12,7007.8,7007.99,6942.59,318208156,320772459647.39,sz399303
2024-05-07,7007.28,7045.84,7047.74,6989.86,288635014,305708584052.27,sz399303
2024-05-08,7022.07,6943.8,7022.07,6935.03,281826501,291322237942.67,sz399303
2024-05-09,6940.08,7040.4,7054.69,6940.08,274747282,284036722049.35,sz399303
2024-05-10,7047.97,6966.85,7058.44,6950.01,300313843,297016156209.93,sz399303
2024-05-13,6918.57,6872.36,6929.52,6841.21,288068539,284746580027.84,sz399303
2024-05-14,6875.29,6916.96,6940.82,6875.29,255771838,258677142855.28,sz399303
2024-05-15,6901.6,6851.69,6918.25,6844.66,245778818,237316005860.71,sz399303
2024-05-16,6863.08,6852.91,6910.28,6833.28,268339508,248554880245.84,sz399303
2024-05-17,6851.46,6937.04,6937.04,6830.95,289387983,263564628738.45,sz399303
2024-05-20,6938.66,6977.31,6991.32,6919.97,307642864,289578277587.43,sz399303
2024-05-21,6965.61,6910.43,6966.12,6887.73,267325578,251678551472.47,sz399303
2024-05-22,6906.23,6925.51,6944.1,6886.63,269626769,253574319388.03,sz399303
2024-05-23,6899.89,6771.4,6899.89,6757.45,280838122,263691385328.21,sz399303
2024-05-24,6758.43,6695.46,6807.16,6695.39,247280824,239273880745.91,sz399303
2024-05-27,6701.72,6749.27,6749.27,6614.82,245710125,235179132036.6,sz399303
2024-05-28,6730.13,6685.64,6764.02,6679.58,240616833,228685559211.71,sz399303
2024-05-29,6673.24,6690.26,6732.98,6656.26,231954544,220243558602.91,sz399303
2024-05-30,6667.79,6656.09,6708.02,6634.41,233178886,219953497901.39,sz399303
2024-05-31,6655.46,6697.14,6719.28,6655.46,223506607,218730637979.77,sz399303
2024-06-03,6692.87,6591.25,6693.55,6541.64,259214260,244574680128.2,sz399303
2024-06-04,6566.87,6582.83,6588.49,6491.87,235826015,219746676434.1,sz399303
2024-06-05,6556.9,6470.66,6583.44,6470.65,219191499,199747396685.61,sz399303
2024-06-06,6473.76,6282.27,6507.41,6256.31,288054377,251164998979.75,sz399303
2024-06-07,6326.36,6342.94,6379.98,6260.29,216586628,194814666056.63,sz399303
2024-06-11,6314.38,6397.48,6404.07,6243.97,197466675,186551192269.63,sz399303
2024-06-12,6387.97,6454.07,6465.91,6386.29,195547824,194121100714.85,sz399303
2024-06-13,6453.33,6416.73,6462.12,6402.91,208632333,207893587128.0,sz399303
2024-06-14,6399.31,6422.2,6435.31,6360.25,204907290,206021105745.79,sz399303
2024-06-17,6394.96,6416.27,6447.5,6383.98,189358623,201189505589.26,sz399303
2024-06-18,6416.33,6487.6,6487.6,6406.6,204381265,216514126459.24,sz399303
2024-06-19,6491.21,6419.22,6507.19,6419.22,202862972,217068049226.22,sz399303
2024-06-20,6405.75,6284.56,6436.61,6280.64,218016739,223517546929.88,sz399303
2024-06-21,6261.95,6284.73,6325.76,6221.38,174385206,176023857665.78,sz399303
2024-06-24,6243.56,6052.52,6243.56,6048.97,212417033,201076286647.62,sz399303
2024-06-25,6052.91,6020.83,6091.31,5977.37,188806332,182123661112.34,sz399303
2024-06-26,6009.8,6197.13,6197.13,5970.34,198221205,191480745544.76,sz399303
2024-06-27,6172.59,6052.93,6179.03,6052.93,181807702,180995776179.9,sz399303
2024-06-28,6039.95,6095.88,6178.48,6035.07,196389490,194931142989.11,sz399303
2024-07-01,6093.68,6147.73,6159.63,6028.64,188716243,184015004660.93,sz399303
2024-07-02,6147.13,6118.37,6170.81,6096.18,189055893,178712370635.14,sz399303
2024-07-03,6112.8,6056.47,6116.88,6050.91,174580484,163607357318.42,sz399303
2024-07-04,6057.07,5909.05,6075.7,5893.55,184617749,166649776089.82,sz399303
2024-07-05,5897.47,5972.5,5993.25,5835.45,164697584,151391657230.59,sz399303
2024-07-08,5955.38,5812.71,5955.38,5796.1,175976756,156257243362.44,sz399303
2024-07-09,5806.12,5936.21,5945.86,5733.96,212754863,198452010706.53,sz399303
2024-07-10,5914.92,5902.88,5968.26,5891.96,194137013,188128865313.06,sz399303
2024-07-11,5990.71,6068.14,6068.14,5967.74,231906105,219577181446.68,sz399303
2024-07-12,6057.13,6039.59,6070.99,6018.35,196742133,187365532974.62,sz399303
2024-07-15,6026.04,5955.61,6026.04,5941.42,174436446,167763864224.6,sz399303
2024-07-16,5942.85,5964.11,5973.51,5898.21,168234395,168751904531.41,sz399303
2024-07-17,5958.12,5890.98,5967.34,5890.27,177499059,171077279566.67,sz399303
2024-07-18,5848.44,5897.34,5909.59,5776.02,184318567,177561484877.26,sz399303
2024-07-19,5873.14,5921.6,5959.18,5860.41,170112443,171155110821.16,sz399303
2024-07-22,5922.73,5941.4,5960.38,5904.93,170427528,169769707654.93,sz399303
2024-07-23,5941.44,5795.21,5944.09,5795.07,185575317,177858321361.57,sz399303
2024-07-24,5777.27,5704.26,5816.69,5698.72,189949323,178078374422.64,sz399303
2024-07-25,5671.1,5717.21,5774.46,5648.18,169309133,158025805924.27,sz399303
2024-07-26,5725.48,5811.6,5816.99,5725.48,182268927,167193857920.87,sz399303
2024-07-29,5821.22,5805.45,5828.86,5774.0,178866234,168004455108.0,sz399303
2024-07-30,5794.09,5838.69,5852.43,5757.25,182088421,175837015945.63,sz399303
2024-07-31,5835.54,6059.64,6059.64,5825.57,279211655,266765666189.05,sz399303
2024-08-01,6065.85,6057.51,6107.28,6025.26,240969165,241022089397.7,sz399303
2024-08-02,6013.34,5972.22,6084.78,5964.48,228084653,224866634244.97,sz399303
2024-08-05,5930.75,5805.0,6022.35,5805.0,245098045,232184707719.76,sz399303
2024-08-06,5869.51,5909.21,5911.43,5840.57,205809829,189848830567.71,sz399303
2024-08-07,5902.7,5912.18,5944.99,5876.7,189599335,182532037007.07,sz399303
2024-08-08,5891.3,5894.86,5941.19,5821.23,213312825,197646975294.57,sz399303
2024-08-09,5916.46,5848.18,5951.64,5848.18,194208032,171069495875.76,sz399303
2024-08-12,5841.18,5805.99,5853.78,5784.59,181771495,157971385243.75,sz399303
2024-08-13,5797.82,5838.01,5838.01,5766.6,163573728,145390446248.54,sz399303
2024-08-14,5838.28,5793.54,5838.77,5793.54,166899030,151259303447.14,sz399303
2024-08-15,5777.69,5846.89,5892.47,5748.62,210179724,184968567269.47,sz399303
2024-08-16,5853.19,5820.47,5867.73,5818.42,219671741,195612599540.7,sz399303
2024-08-19,5809.05,5812.74,5871.33,5792.87,211067793,185656682924.94,sz399303
2024-08-20,5806.54,5705.02,5809.76,5688.94,215562692,180430939811.49,sz399303
